,0
0,22.290748224600982
1,22.294897565500346
2,22.294897565500346
3,22.294897565500346
4,22.294897565500346
5,22.294897565500346
6,22.299046647857043
7,22.294897565500346
8,22.294897565500346
9,22.290748224600982
10,22.286598625121243
11,22.290748224600982
12,22.290748224600982
13,22.294897565500346
14,22.294897565500346
15,22.290748224600982
16,22.290748224600982
17,22.290748224600982
18,22.294897565500346
19,22.290748224600982
20,22.290748224600982
21,22.294897565500346
22,22.299046647857043
23,22.294897565500346
24,22.294897565500346
25,22.290748224600982
26,22.294897565500346
27,22.294897565500346
28,22.290748224600982
29,22.290748224600982
30,22.294897565500346
31,22.294897565500346
32,22.286598625121243
33,22.290748224600982
34,22.294897565500346
35,22.294897565500346
36,22.290748224600982
37,22.294897565500346
38,22.294897565500346
39,22.294897565500346
40,22.290748224600982
41,22.294897565500346
42,22.290748224600982
43,22.290748224600982
44,22.286598625121243
45,22.290748224600982
46,22.290748224600982
47,22.290748224600982
48,22.294897565500346
49,22.290748224600982
50,22.290748224600982
51,22.299046647857043
52,22.290748224600982
53,22.294897565500346
54,22.286598625121243
55,22.290748224600982
56,22.290748224600982
57,22.290748224600982
58,22.290748224600982
59,22.294897565500346
60,22.294897565500346
61,22.294897565500346
62,22.294897565500346
63,22.294897565500346
64,22.294897565500346
65,22.294897565500346
66,22.294897565500346
67,22.294897565500346
68,22.294897565500346
69,22.294897565500346
70,22.290748224600982
71,22.294897565500346
72,22.290748224600982
73,22.290748224600982
74,22.286598625121243
75,22.290748224600982
76,22.294897565500346
77,22.294897565500346
78,22.294897565500346
79,22.290748224600982
80,22.286598625121243
81,22.290748224600982
82,22.286598625121243
83,22.286598625121243
84,22.286598625121243
85,22.286598625121243
86,22.290748224600982
87,22.286598625121243
88,22.286598625121243
89,22.290748224600982
90,22.290748224600982
91,22.294897565500346
92,22.290748224600982
93,22.294897565500346
94,22.290748224600982
95,22.286598625121243
96,22.294897565500346
97,22.290748224600982
98,22.286598625121243
99,22.294897565500346
100,22.294897565500346
101,22.290748224600982
102,22.286598625121243
103,22.294897565500346
104,22.294897565500346
105,22.290748224600982
106,22.294897565500346
107,22.299046647857043
108,22.294897565500346
109,22.290748224600982
110,22.290748224600982
111,22.299046647857043
112,22.299046647857043
113,22.290748224600982
114,22.294897565500346
115,22.286598625121243
116,22.290748224600982
117,22.294897565500346
118,22.290748224600982
119,22.294897565500346
120,22.290748224600982
121,22.294897565500346
122,22.286598625121243
123,22.290748224600982
124,22.290748224600982
125,22.294897565500346
126,22.286598625121243
127,22.286598625121243
128,22.294897565500346
129,22.294897565500346
130,22.282448767042286
131,22.290748224600982
132,22.286598625121243
133,22.294897565500346
134,22.286598625121243
135,22.286598625121243
136,22.286598625121243
137,22.290748224600982
138,22.290748224600982
139,22.282448767042286
140,22.286598625121243
141,22.294897565500346
142,22.294897565500346
143,22.282448767042286
144,22.286598625121243
145,22.290748224600982
146,22.286598625121243
147,22.286598625121243
148,22.286598625121243
149,22.286598625121243
150,22.290748224600982
151,22.290748224600982
152,22.290748224600982
153,22.286598625121243
154,22.286598625121243
155,22.286598625121243
156,22.286598625121243
157,22.294897565500346
158,22.299046647857043
159,22.282448767042286
160,22.282448767042286
161,22.290748224600982
162,22.294897565500346
163,22.286598625121243
164,22.290748224600982
165,22.294897565500346
166,22.294897565500346
167,22.290748224600982
168,22.286598625121243
169,22.290748224600982
170,22.294897565500346
171,22.294897565500346
172,22.290748224600982
173,22.294897565500346
174,22.294897565500346
175,22.290748224600982
176,22.290748224600982
177,22.290748224600982
178,22.290748224600982
179,22.286598625121243
180,22.290748224600982
181,22.294897565500346
182,22.290748224600982
183,22.286598625121243
184,22.290748224600982
185,22.286598625121243
186,22.290748224600982
187,22.290748224600982
188,22.290748224600982
189,22.294897565500346
190,22.294897565500346
191,22.294897565500346
192,22.294897565500346
193,22.290748224600982
194,22.290748224600982
195,22.290748224600982
196,22.282448767042286
197,22.290748224600982
198,22.294897565500346
199,22.286598625121243
200,22.294897565500346
201,22.294897565500346
202,22.294897565500346
203,22.290748224600982
204,22.294897565500346
205,22.286598625121243
206,22.286598625121243
207,22.294897565500346
208,22.290748224600982
209,22.290748224600982
210,22.294897565500346
211,22.299046647857043
212,22.286598625121243
213,22.290748224600982
214,22.290748224600982
215,22.294897565500346
216,22.294897565500346
217,22.294897565500346
218,22.294897565500346
219,22.290748224600982
220,22.294897565500346
221,22.290748224600982
