,0
0,28.293828472447725
1,28.290044540600533
2,28.286260383577098
3,28.293828472447725
4,28.290044540600533
5,28.290044540600533
6,28.290044540600533
7,28.293828472447725
8,28.293828472447725
9,28.290044540600533
10,28.290044540600533
11,28.293828472447725
12,28.293828472447725
13,28.286260383577098
14,28.290044540600533
15,28.286260383577098
16,28.286260383577098
17,28.286260383577098
18,28.293828472447725
19,28.286260383577098
20,28.286260383577098
21,28.286260383577098
22,28.293828472447725
23,28.290044540600533
24,28.290044540600533
25,28.286260383577098
26,28.290044540600533
27,28.290044540600533
28,28.293828472447725
29,28.290044540600533
30,28.290044540600533
31,28.301395660679354
32,28.290044540600533
33,28.286260383577098
34,28.282476001349142
35,28.290044540600533
36,28.286260383577098
37,28.286260383577098
38,28.286260383577098
39,28.286260383577098
40,28.286260383577098
41,28.286260383577098
42,28.290044540600533
43,28.293828472447725
44,28.286260383577098
45,28.27869139390724
46,28.286260383577098
47,28.290044540600533
48,28.282476001349142
49,28.286260383577098
50,28.286260383577098
51,28.290044540600533
52,28.286260383577098
53,28.282476001349142
54,28.286260383577098
55,28.286260383577098
56,28.297612179128098
57,28.297612179128098
58,28.286260383577098
59,28.290044540600533
60,28.290044540600533
61,28.293828472447725
62,28.293828472447725
63,28.282476001349142
64,28.293828472447725
65,28.286260383577098
66,28.290044540600533
67,28.290044540600533
68,28.290044540600533
69,28.286260383577098
70,28.290044540600533
71,28.290044540600533
72,28.290044540600533
73,28.286260383577098
74,28.290044540600533
75,28.286260383577098
76,28.290044540600533
77,28.290044540600533
78,28.301395660679354
79,28.286260383577098
80,28.290044540600533
81,28.286260383577098
82,28.286260383577098
83,28.286260383577098
84,28.290044540600533
85,28.282476001349142
86,28.293828472447725
87,28.286260383577098
88,28.290044540600533
89,28.293828472447725
90,28.286260383577098
91,28.286260383577098
92,28.286260383577098
93,28.286260383577098
94,28.286260383577098
95,28.293828472447725
96,28.293828472447725
97,28.286260383577098
98,28.290044540600533
99,28.293828472447725
100,28.286260383577098
101,28.290044540600533
102,28.290044540600533
103,28.286260383577098
104,28.293828472447725
105,28.293828472447725
106,28.290044540600533
107,28.290044540600533
108,28.297612179128098
109,28.290044540600533
110,28.290044540600533
111,28.286260383577098
112,28.286260383577098
113,28.286260383577098
114,28.286260383577098
115,28.286260383577098
116,28.290044540600533
117,28.293828472447725
118,28.282476001349142
119,28.286260383577098
120,28.286260383577098
121,28.286260383577098
122,28.293828472447725
123,28.290044540600533
124,28.293828472447725
125,28.286260383577098
126,28.286260383577098
127,28.286260383577098
128,28.293828472447725
129,28.290044540600533
130,28.290044540600533
131,28.286260383577098
132,28.282476001349142
133,28.286260383577098
134,28.286260383577098
135,28.286260383577098
136,28.286260383577098
137,28.286260383577098
138,28.282476001349142
139,28.286260383577098
140,28.293828472447725
141,28.293828472447725
142,28.293828472447725
143,28.286260383577098
144,28.282476001349142
145,28.290044540600533
146,28.290044540600533
147,28.286260383577098
148,28.286260383577098
149,28.293828472447725
150,28.290044540600533
151,28.293828472447725
152,28.290044540600533
153,28.290044540600533
154,28.293828472447725
155,28.286260383577098
156,28.290044540600533
157,28.286260383577098
158,28.286260383577098
159,28.286260383577098
160,28.290044540600533
161,28.293828472447725
162,28.290044540600533
163,28.293828472447725
164,28.293828472447725
165,28.286260383577098
166,28.290044540600533
167,28.293828472447725
168,28.293828472447725
169,28.286260383577098
170,28.282476001349142
171,28.290044540600533
172,28.286260383577098
173,28.286260383577098
174,28.293828472447725
175,28.290044540600533
176,28.286260383577098
177,28.293828472447725
178,28.286260383577098
179,28.286260383577098
180,28.290044540600533
181,28.293828472447725
182,28.293828472447725
183,28.293828472447725
184,28.293828472447725
185,28.297612179128098
186,28.290044540600533
187,28.286260383577098
188,28.293828472447725
189,28.290044540600533
190,28.293828472447725
191,28.297612179128098
192,28.290044540600533
193,28.286260383577098
194,28.290044540600533
195,28.282476001349142
196,28.286260383577098
197,28.282476001349142
198,28.290044540600533
199,28.290044540600533
200,28.290044540600533
201,28.290044540600533
202,28.286260383577098
203,28.286260383577098
204,28.290044540600533
205,28.286260383577098
206,28.293828472447725
207,28.286260383577098
208,28.297612179128098
209,28.286260383577098
210,28.290044540600533
211,28.290044540600533
212,28.293828472447725
213,28.286260383577098
214,28.286260383577098
215,28.286260383577098
216,28.290044540600533
217,28.290044540600533
218,28.286260383577098
219,28.293828472447725
220,28.290044540600533
221,28.297612179128098
222,28.286260383577098
223,28.293828472447725
224,28.290044540600533
225,28.286260383577098
226,28.293828472447725
227,28.286260383577098
228,28.290044540600533
229,28.293828472447725
230,28.293828472447725
231,28.293828472447725
232,28.286260383577098
233,28.290044540600533
234,28.293828472447725
235,28.290044540600533
236,28.293828472447725
237,28.286260383577098
238,28.290044540600533
239,28.290044540600533
240,28.293828472447725
241,28.286260383577098
242,28.290044540600533
243,28.293828472447725
244,28.293828472447725
245,28.293828472447725
246,28.290044540600533
247,28.286260383577098
248,28.290044540600533
249,28.293828472447725
250,28.297612179128098
251,28.290044540600533
252,28.286260383577098
253,28.293828472447725
254,28.293828472447725
255,28.290044540600533
256,28.293828472447725
257,28.290044540600533
258,28.290044540600533
259,28.286260383577098
260,28.286260383577098
261,28.293828472447725
262,28.297612179128098
263,28.282476001349142
264,28.290044540600533
265,28.290044540600533
266,28.290044540600533
267,28.286260383577098
268,28.293828472447725
269,28.286260383577098
270,28.293828472447725
271,28.290044540600533
272,28.293828472447725
273,28.286260383577098
274,28.290044540600533
275,28.286260383577098
276,28.286260383577098
277,28.290044540600533
278,28.282476001349142
279,28.286260383577098
280,28.293828472447725
281,28.286260383577098
282,28.286260383577098
283,28.290044540600533
284,28.290044540600533
285,28.286260383577098
286,28.286260383577098
287,28.290044540600533
288,28.290044540600533
289,28.286260383577098
290,28.286260383577098
291,28.293828472447725
292,28.290044540600533
293,28.286260383577098
294,28.282476001349142
295,28.290044540600533
296,28.293828472447725
297,28.282476001349142
298,28.286260383577098
299,28.293828472447725
300,28.290044540600533
301,28.286260383577098
302,28.290044540600533
303,28.293828472447725
304,28.290044540600533
305,28.286260383577098
306,28.286260383577098
307,28.286260383577098
308,28.293828472447725
309,28.286260383577098
310,28.282476001349142
311,28.293828472447725
312,28.290044540600533
313,28.290044540600533
314,28.282476001349142
315,28.286260383577098
316,28.286260383577098
317,28.290044540600533
318,28.290044540600533
319,28.290044540600533
320,28.286260383577098
321,28.286260383577098
322,28.286260383577098
323,28.290044540600533
324,28.286260383577098
325,28.293828472447725
326,28.282476001349142
327,28.290044540600533
328,28.293828472447725
329,28.290044540600533
330,28.282476001349142
331,28.286260383577098
332,28.286260383577098
333,28.286260383577098
334,28.290044540600533
335,28.286260383577098
336,28.286260383577098
337,28.290044540600533
338,28.290044540600533
339,28.286260383577098
340,28.290044540600533
341,28.286260383577098
342,28.290044540600533
343,28.290044540600533
344,28.286260383577098
345,28.286260383577098
346,28.286260383577098
347,28.290044540600533
348,28.293828472447725
349,28.286260383577098
350,28.293828472447725
351,28.282476001349142
352,28.286260383577098
353,28.290044540600533
354,28.286260383577098
355,28.282476001349142
356,28.286260383577098
357,28.293828472447725
358,28.286260383577098
359,28.290044540600533
360,28.290044540600533
361,28.286260383577098
362,28.286260383577098
363,28.293828472447725
364,28.290044540600533
365,28.297612179128098
366,28.286260383577098
367,28.290044540600533
368,28.290044540600533
369,28.286260383577098
370,28.286260383577098
371,28.290044540600533
372,28.282476001349142
373,28.290044540600533
374,28.293828472447725
375,28.286260383577098
376,28.290044540600533
377,28.290044540600533
378,28.286260383577098
379,28.293828472447725
380,28.293828472447725
381,28.286260383577098
382,28.297612179128098
383,28.286260383577098
384,28.286260383577098
385,28.290044540600533
386,28.290044540600533
387,28.290044540600533
388,28.293828472447725
389,28.282476001349142
390,28.286260383577098
391,28.290044540600533
392,28.286260383577098
393,28.293828472447725
394,28.290044540600533
395,28.293828472447725
396,28.286260383577098
397,28.290044540600533
398,28.290044540600533
399,28.286260383577098
400,28.286260383577098
401,28.293828472447725
402,28.290044540600533
403,28.290044540600533
404,28.290044540600533
405,28.290044540600533
406,28.286260383577098
407,28.293828472447725
408,28.290044540600533
409,28.286260383577098
410,28.286260383577098
411,28.286260383577098
412,28.290044540600533
413,28.286260383577098
414,28.290044540600533
415,28.293828472447725
416,28.290044540600533
417,28.290044540600533
418,28.290044540600533
419,28.286260383577098
420,28.282476001349142
421,28.290044540600533
422,28.286260383577098
423,28.293828472447725
424,28.286260383577098
425,28.286260383577098
426,28.282476001349142
427,28.290044540600533
428,28.293828472447725
429,28.286260383577098
430,28.286260383577098
431,28.293828472447725
432,28.286260383577098
433,28.293828472447725
434,28.290044540600533
435,28.290044540600533
436,28.286260383577098
437,28.293828472447725
438,28.286260383577098
439,28.293828472447725
440,28.293828472447725
441,28.286260383577098
442,28.286260383577098
443,28.286260383577098
444,28.282476001349142
445,28.297612179128098
446,28.286260383577098
447,28.282476001349142
448,28.290044540600533
449,28.290044540600533
450,28.286260383577098
451,28.293828472447725
452,28.293828472447725
453,28.286260383577098
454,28.293828472447725
455,28.290044540600533
456,28.282476001349142
457,28.293828472447725
458,28.290044540600533
459,28.290044540600533
460,28.290044540600533
461,28.290044540600533
462,28.290044540600533
463,28.286260383577098
464,28.286260383577098
465,28.286260383577098
466,28.290044540600533
467,28.286260383577098
468,28.293828472447725
469,28.290044540600533
470,28.286260383577098
471,28.286260383577098
