,0
0,28.334330452531574
1,28.330347732566295
2,28.326365031599998
3,28.334330452531574
4,28.330347732566295
5,28.330347732566295
6,28.330347732566295
7,28.334330452531574
8,28.334330452531574
9,28.330347732566295
10,28.330347732566295
11,28.334330452531574
12,28.334330452531574
13,28.326365031599998
14,28.330347732566295
15,28.326365031599998
16,28.326365031599998
17,28.326365031599998
18,28.334330452531574
19,28.326365031599998
20,28.326365031599998
21,28.326365031599998
22,28.334330452531574
23,28.330347732566295
24,28.330347732566295
25,28.326365031599998
26,28.330347732566295
27,28.330347732566295
28,28.334330452531574
29,28.330347732566295
30,28.330347732566295
31,28.342295949459075
32,28.330347732566295
33,28.326365031599998
34,28.32238234963268
35,28.330347732566295
36,28.326365031599998
37,28.326365031599998
38,28.326365031599998
39,28.326365031599998
40,28.326365031599998
41,28.326365031599998
42,28.330347732566295
43,28.334330452531574
44,28.326365031599998
45,28.318399686664343
46,28.326365031599998
47,28.330347732566295
48,28.32238234963268
49,28.326365031599998
50,28.326365031599998
51,28.330347732566295
52,28.326365031599998
53,28.32238234963268
54,28.326365031599998
55,28.326365031599998
56,28.338313191495835
57,28.338313191495835
58,28.326365031599998
59,28.330347732566295
60,28.330347732566295
61,28.334330452531574
62,28.334330452531574
63,28.32238234963268
64,28.334330452531574
65,28.326365031599998
66,28.330347732566295
67,28.330347732566295
68,28.330347732566295
69,28.326365031599998
70,28.330347732566295
71,28.330347732566295
72,28.330347732566295
73,28.326365031599998
74,28.330347732566295
75,28.326365031599998
76,28.330347732566295
77,28.330347732566295
78,28.342295949459075
79,28.326365031599998
80,28.330347732566295
81,28.326365031599998
82,28.326365031599998
83,28.326365031599998
84,28.330347732566295
85,28.32238234963268
86,28.334330452531574
87,28.326365031599998
88,28.330347732566295
89,28.334330452531574
90,28.326365031599998
91,28.326365031599998
92,28.326365031599998
93,28.326365031599998
94,28.326365031599998
95,28.334330452531574
96,28.334330452531574
97,28.326365031599998
98,28.330347732566295
99,28.334330452531574
100,28.326365031599998
101,28.330347732566295
102,28.330347732566295
103,28.326365031599998
104,28.334330452531574
105,28.334330452531574
106,28.330347732566295
107,28.330347732566295
108,28.338313191495835
109,28.330347732566295
110,28.330347732566295
111,28.326365031599998
112,28.326365031599998
113,28.326365031599998
114,28.326365031599998
115,28.326365031599998
116,28.330347732566295
117,28.334330452531574
118,28.32238234963268
119,28.326365031599998
120,28.326365031599998
121,28.326365031599998
122,28.334330452531574
123,28.330347732566295
124,28.334330452531574
125,28.326365031599998
126,28.326365031599998
