,0
0,28.901231251369303
1,28.897052403873033
2,28.89287353901285
3,28.901231251369303
4,28.897052403873033
5,28.897052403873033
6,28.897052403873033
7,28.901231251369303
8,28.901231251369303
9,28.897052403873033
10,28.897052403873033
11,28.901231251369303
12,28.901231251369303
13,28.89287353901285
14,28.897052403873033
15,28.89287353901285
16,28.89287353901285
17,28.89287353901285
18,28.901231251369303
19,28.89287353901285
20,28.89287353901285
21,28.89287353901285
22,28.901231251369303
23,28.897052403873033
24,28.897052403873033
25,28.89287353901285
26,28.897052403873033
27,28.897052403873033
28,28.901231251369303
29,28.897052403873033
30,28.897052403873033
31,28.90958889422798
32,28.897052403873033
33,28.89287353901285
34,28.888694656799135
35,28.897052403873033
36,28.89287353901285
37,28.89287353901285
38,28.89287353901285
39,28.89287353901285
40,28.89287353901285
41,28.89287353901285
42,28.897052403873033
43,28.901231251369303
44,28.89287353901285
45,28.884515757242383
46,28.89287353901285
47,28.897052403873033
48,28.888694656799135
49,28.89287353901285
50,28.89287353901285
51,28.897052403873033
52,28.89287353901285
53,28.888694656799135
54,28.89287353901285
55,28.89287353901285
56,28.90541008149109
57,28.90541008149109
58,28.89287353901285
59,28.897052403873033
60,28.897052403873033
61,28.901231251369303
62,28.901231251369303
63,28.888694656799135
64,28.901231251369303
65,28.89287353901285
66,28.897052403873033
67,28.897052403873033
68,28.897052403873033
69,28.89287353901285
70,28.897052403873033
71,28.897052403873033
72,28.897052403873033
73,28.89287353901285
74,28.897052403873033
75,28.89287353901285
76,28.897052403873033
77,28.897052403873033
78,28.90958889422798
79,28.89287353901285
80,28.897052403873033
81,28.89287353901285
82,28.89287353901285
83,28.89287353901285
84,28.897052403873033
85,28.888694656799135
86,28.901231251369303
87,28.89287353901285
88,28.897052403873033
89,28.901231251369303
90,28.89287353901285
91,28.89287353901285
92,28.89287353901285
93,28.89287353901285
94,28.89287353901285
95,28.901231251369303
96,28.901231251369303
97,28.89287353901285
98,28.897052403873033
99,28.901231251369303
100,28.89287353901285
101,28.897052403873033
102,28.897052403873033
103,28.89287353901285
104,28.901231251369303
105,28.901231251369303
106,28.897052403873033
107,28.897052403873033
108,28.90541008149109
109,28.897052403873033
110,28.897052403873033
111,28.89287353901285
112,28.89287353901285
113,28.89287353901285
114,28.89287353901285
115,28.89287353901285
116,28.897052403873033
117,28.901231251369303
118,28.888694656799135
119,28.89287353901285
120,28.89287353901285
121,28.89287353901285
122,28.901231251369303
123,28.897052403873033
124,28.901231251369303
125,28.89287353901285
126,28.89287353901285
127,28.89287353901285
128,28.901231251369303
129,28.897052403873033
130,28.897052403873033
131,28.89287353901285
132,28.888694656799135
133,28.89287353901285
134,28.89287353901285
135,28.89287353901285
136,28.89287353901285
137,28.89287353901285
138,28.888694656799135
139,28.89287353901285
140,28.901231251369303
141,28.901231251369303
142,28.901231251369303
143,28.89287353901285
144,28.888694656799135
145,28.897052403873033
146,28.897052403873033
147,28.89287353901285
148,28.89287353901285
149,28.901231251369303
150,28.897052403873033
151,28.901231251369303
152,28.897052403873033
153,28.897052403873033
154,28.901231251369303
155,28.89287353901285
156,28.897052403873033
157,28.89287353901285
158,28.89287353901285
159,28.89287353901285
160,28.897052403873033
161,28.901231251369303
162,28.897052403873033
163,28.901231251369303
164,28.901231251369303
165,28.89287353901285
166,28.897052403873033
167,28.901231251369303
168,28.901231251369303
169,28.89287353901285
170,28.888694656799135
171,28.897052403873033
172,28.89287353901285
173,28.89287353901285
174,28.901231251369303
175,28.897052403873033
176,28.89287353901285
177,28.901231251369303
178,28.89287353901285
179,28.89287353901285
180,28.897052403873033
181,28.901231251369303
182,28.901231251369303
183,28.901231251369303
184,28.901231251369303
185,28.90541008149109
186,28.897052403873033
187,28.89287353901285
188,28.901231251369303
189,28.897052403873033
190,28.901231251369303
191,28.90541008149109
192,28.897052403873033
193,28.89287353901285
194,28.897052403873033
195,28.888694656799135
196,28.89287353901285
197,28.888694656799135
198,28.897052403873033
199,28.897052403873033
200,28.897052403873033
201,28.897052403873033
202,28.89287353901285
203,28.89287353901285
204,28.897052403873033
205,28.89287353901285
206,28.901231251369303
207,28.89287353901285
208,28.90541008149109
209,28.89287353901285
210,28.897052403873033
211,28.897052403873033
212,28.901231251369303
213,28.89287353901285
214,28.89287353901285
215,28.89287353901285
216,28.897052403873033
217,28.897052403873033
218,28.89287353901285
219,28.901231251369303
220,28.897052403873033
221,28.90541008149109
222,28.89287353901285
223,28.901231251369303
224,28.897052403873033
225,28.89287353901285
226,28.901231251369303
227,28.89287353901285
228,28.897052403873033
229,28.901231251369303
230,28.901231251369303
231,28.901231251369303
232,28.89287353901285
233,28.897052403873033
234,28.901231251369303
235,28.897052403873033
236,28.901231251369303
237,28.89287353901285
238,28.897052403873033
239,28.897052403873033
240,28.901231251369303
241,28.89287353901285
242,28.897052403873033
243,28.901231251369303
244,28.901231251369303
245,28.901231251369303
246,28.897052403873033
247,28.89287353901285
248,28.897052403873033
249,28.901231251369303
250,28.90541008149109
251,28.897052403873033
252,28.89287353901285
253,28.901231251369303
254,28.901231251369303
255,28.897052403873033
256,28.901231251369303
257,28.897052403873033
258,28.897052403873033
259,28.89287353901285
260,28.89287353901285
261,28.901231251369303
262,28.90541008149109
263,28.888694656799135
264,28.897052403873033
265,28.897052403873033
266,28.897052403873033
267,28.89287353901285
268,28.901231251369303
269,28.89287353901285
270,28.901231251369303
271,28.897052403873033
272,28.901231251369303
273,28.89287353901285
274,28.897052403873033
275,28.89287353901285
276,28.89287353901285
277,28.897052403873033
278,28.888694656799135
279,28.89287353901285
280,28.901231251369303
281,28.89287353901285
282,28.89287353901285
283,28.897052403873033
284,28.897052403873033
285,28.89287353901285
286,28.89287353901285
287,28.897052403873033
288,28.897052403873033
289,28.89287353901285
290,28.89287353901285
291,28.901231251369303
292,28.897052403873033
293,28.89287353901285
294,28.888694656799135
295,28.897052403873033
296,28.901231251369303
297,28.888694656799135
298,28.89287353901285
299,28.901231251369303
300,28.897052403873033
301,28.89287353901285
302,28.897052403873033
303,28.901231251369303
304,28.897052403873033
305,28.89287353901285
306,28.89287353901285
307,28.89287353901285
308,28.901231251369303
309,28.89287353901285
310,28.888694656799135
311,28.901231251369303
312,28.897052403873033
313,28.897052403873033
314,28.888694656799135
315,28.89287353901285
316,28.89287353901285
317,28.897052403873033
318,28.897052403873033
319,28.897052403873033
320,28.89287353901285
321,28.89287353901285
322,28.89287353901285
323,28.897052403873033
324,28.89287353901285
325,28.901231251369303
326,28.888694656799135
327,28.897052403873033
328,28.901231251369303
