,0
0,22.322315410880094
1,22.326269408592594
2,22.326269408592594
3,22.326269408592594
4,22.326269408592594
5,22.326269408592594
6,22.33022342460125
7,22.326269408592594
8,22.326269408592594
9,22.322315410880094
10,22.318361431461028
11,22.322315410880094
12,22.322315410880094
13,22.326269408592594
14,22.326269408592594
15,22.322315410880094
16,22.322315410880094
17,22.322315410880094
18,22.326269408592594
19,22.322315410880094
20,22.322315410880094
21,22.326269408592594
22,22.33022342460125
23,22.326269408592594
24,22.326269408592594
25,22.322315410880094
26,22.326269408592594
27,22.326269408592594
28,22.322315410880094
29,22.322315410880094
30,22.326269408592594
31,22.326269408592594
32,22.318361431461028
33,22.322315410880094
34,22.326269408592594
35,22.326269408592594
36,22.322315410880094
37,22.326269408592594
38,22.326269408592594
39,22.326269408592594
40,22.322315410880094
41,22.326269408592594
42,22.322315410880094
43,22.322315410880094
44,22.318361431461028
45,22.322315410880094
46,22.322315410880094
47,22.322315410880094
48,22.326269408592594
49,22.322315410880094
50,22.322315410880094
51,22.33022342460125
52,22.322315410880094
53,22.326269408592594
54,22.318361431461028
55,22.322315410880094
56,22.322315410880094
57,22.322315410880094
58,22.322315410880094
59,22.326269408592594
60,22.326269408592594
61,22.326269408592594
62,22.326269408592594
63,22.326269408592594
64,22.326269408592594
65,22.326269408592594
66,22.326269408592594
67,22.326269408592594
68,22.326269408592594
69,22.326269408592594
70,22.322315410880094
71,22.326269408592594
72,22.322315410880094
73,22.322315410880094
74,22.318361431461028
75,22.322315410880094
76,22.326269408592594
77,22.326269408592594
78,22.326269408592594
79,22.322315410880094
80,22.318361431461028
81,22.322315410880094
82,22.318361431461028
83,22.318361431461028
84,22.318361431461028
85,22.318361431461028
86,22.322315410880094
87,22.318361431461028
88,22.318361431461028
89,22.322315410880094
90,22.322315410880094
91,22.326269408592594
92,22.322315410880094
93,22.326269408592594
94,22.322315410880094
95,22.318361431461028
96,22.326269408592594
97,22.322315410880094
98,22.318361431461028
99,22.326269408592594
100,22.326269408592594
101,22.322315410880094
102,22.318361431461028
103,22.326269408592594
104,22.326269408592594
105,22.322315410880094
106,22.326269408592594
107,22.33022342460125
108,22.326269408592594
109,22.322315410880094
110,22.322315410880094
111,22.33022342460125
112,22.33022342460125
113,22.322315410880094
114,22.326269408592594
115,22.318361431461028
116,22.322315410880094
117,22.326269408592594
118,22.322315410880094
119,22.326269408592594
120,22.322315410880094
121,22.326269408592594
122,22.318361431461028
123,22.322315410880094
124,22.322315410880094
125,22.326269408592594
126,22.318361431461028
127,22.318361431461028
128,22.326269408592594
129,22.326269408592594
130,22.31440747033245
131,22.322315410880094
132,22.318361431461028
133,22.326269408592594
134,22.318361431461028
135,22.318361431461028
136,22.318361431461028
137,22.322315410880094
138,22.322315410880094
139,22.31440747033245
140,22.318361431461028
141,22.326269408592594
142,22.326269408592594
143,22.31440747033245
144,22.318361431461028
145,22.322315410880094
146,22.318361431461028
147,22.318361431461028
148,22.318361431461028
149,22.318361431461028
150,22.322315410880094
151,22.322315410880094
152,22.322315410880094
153,22.318361431461028
154,22.318361431461028
155,22.318361431461028
156,22.318361431461028
157,22.326269408592594
158,22.33022342460125
159,22.31440747033245
160,22.31440747033245
161,22.322315410880094
162,22.326269408592594
163,22.318361431461028
164,22.322315410880094
165,22.326269408592594
166,22.326269408592594
167,22.322315410880094
168,22.318361431461028
169,22.322315410880094
170,22.326269408592594
171,22.326269408592594
172,22.322315410880094
173,22.326269408592594
174,22.326269408592594
175,22.322315410880094
176,22.322315410880094
177,22.322315410880094
